lemma,count
way,24
thing,15
idea,14
right,13
information,13
work,12
color,12
"",12
bed,11
man,10
other,10
union,8
trouble,8
order,8
job,8
business,7
feel,7
light,7
foot,7
control,7
habit,7
program,6
place,6
attention,6
group,6
horse,6
look,6
government,6
vitamin,6
dam,5
circulation,5
price,5
food,5
space,5
warp,5
effect,5
answer,4
room,4
piece,4
discount,4
architecture,4
possession,4
position,4
hear,4
money,4
production,4
kick,4
fun,4
hair,4
number,4
line,4
school,4
fact,4
good,4
picture,4
productivity,4
question,4
benefit,4
husband,4
ice,4
system,4
subject,4
breakfast,4
ticket,3
home,3
sun,3
paint,3
class,3
equipment,3
form,3
interest,3
worker,3
railroad,3
family,3
mother,3
back,3
shop,3
consciousness,3
face,3
life,3
television,3
result,3
think,3
end,3
story,3
sound,3
kind,3
set,3
wife,3
patient,3
love,3
name,3
impression,3
war,3
country,3
lamp,3
hand,3
woman,3
better,3
side,3
service,3
shot,3
parent,3
expression,3
mind,3
deck,3
cooperation,3
pleasure,3
agent,3
view,3
book,3
head,3
will,2
paper,2
nurse,2
world,2
sideboard,2
affair,2
knowledge,2
tooth,2
post,2
combination,2
recommendation,2
point,2
mail,2
meal,2
wood,2
hold,2
machine,2
basis,2
guest,2
person,2
advice,2
ring,2
size,2
furnishing,2
pay,2
news,2
return,2
lotsa,2
milk,2
source,2
contract,2
//,2
bit,2
reinforcement,2
step,2
child,2
seat,2
education,2
image,2
state,2
airline,2
relief,2
criticism,2
plane,2
cost,2
river,2
sense,2
dust,2
sight,2
scarf,2
allowance,2
survival,2
advantage,2
public,2
ono,2
cold,2
address,2
bread,2
help,2
bottom,2
gelatin,2
lot,2
durant,2
hospital,2
girl,2
rug,2
stuff,2
boy,2
symptom,2
heart,2
marriage,2
mineral,2
make-up,2
satisfaction,2
lunch,2
practice,2
carrot,2
steam,2
chance,2
operation,2
act,2
amount,2
temperature,2
society,2
body,2
laugh,2
structure,2
surprise,2
morale,2
favor,2
mean,2
cream,2
trade,2
dance,2
air,2
infection,2
it,2
shape,2
