lemma,count
"",5
line,4
report,4
order,4
letter,3
call,3
price,3
ball,3
signal,3
arm,2
guest,2
money,2
cut,2
answer,2
present,2
head,2
gift,2
acceptance,1
caress,1
door,1
affection,1
shareholder,1
think,1
surgeon,1
return,1
memorandum,1
summons,1
jap,1
cautery,1
hang,1
regiment,1
sale,1
treatment,1
content,1
knight,1
haircut,1
hint,1
var,1
bruise,1
journal,1
room,1
apparatus,1
cooperation,1
bullet,1
slice,1
truck,1
clicking,1
mission,1
dinner,1
clothes,1
belmonte,1
tip,1
commission,1
insult,1
star,1
swarm,1
prospect,1
draft,1
rate,1
grant,1
joy,1
group,1
invitation,1
mantelpiece,1
ship,1
instruction,1
groan,1
suit,1
drum,1
telegram,1
distemper,1
approval,1
canvas,1
market,1
excellency,1
kind,1
stab,1
wind,1
subsidy,1
help,1
thanks,1
love,1
offer,1
transfer,1
smile,1
squire,1
enterprise,1
fire,1
post,1
flannery,1
sign,1
pay,1
accountant,1
image,1
chamber,1
silver,1
candy,1
friend,1
garbage,1
lead,1
milk,1
prize,1
temple,1
use,1
dossier,1
foreman,1
shock,1
blessing,1
condition,1
desperado,1
wonder,1
degree,1
face,1
bowl,1
material,1
council,1
end,1
embassy,1
news,1
honor,1
headquarters,1
salute,1
sort,1
wound,1
dispatch,1
box,1
statement,1
paper,1
measure,1
marine,1
packet,1
director,1
freighter,1
employee,1
editorial,1
promotion,1
indication,1
earth,1
publicity,1
commander,1
stimulus,1
hand,1
nod,1
word,1
stair,1
compensation,1
