lemma,count
"",157
foot,83
thing,81
job,70
way,67
money,59
right,56
back,55
hand,45
trouble,43
man,41
work,38
idea,37
bed,34
place,33
car,33
hold,30
girl,28
mind,26
school,26
lot,26
word,24
sleep,24
house,24
friend,23
business,23
water,23
boy,23
order,22
child,21
picture,20
paper,19
doc,19
woman,18
people,18
chance,18
kind,18
head,18
book,17
knee,17
gun,17
drink,17
door,17
family,17
apartment,16
clothes,16
divorce,16
room,16
coat,16
eye,16
hell,15
mother,15
kid,15
rest,15
look,15
letter,14
chair,14
blood,14
truck,14
war,13
home,13
feel,13
sense,13
office,13
wife,13
seat,13
air,13
stuff,12
name,12
other,12
plane,12
bill,12
bottle,12
food,12
town,12
control,12
doctor,11
fire,11
dog,11
report,11
hair,11
road,10
number,10
point,10
nigger,10
coffee,10
life,10
church,10
fight,10
world,10
breakfast,10
answer,9
heart,9
line,9
sort,9
ship,9
news,9
son,9
ear,9
dark,9
shot,9
brother,9
top,9
couple,9
suit,8
patient,8
pot,8
jeep,8
attention,8
part,8
bit,8
get,8
horse,8
brain,8
service,8
father,8
start,8
hospital,8
nerve,8
lunch,8
impression,8
move,8
story,8
supper,8
key,8
help,8
lawyer,8
piece,7
desk,7
spring,7
county,7
red,7
dinner,7
party,7
reason,7
deck,7
table,7
phone,7
deal,7
dough,7
game,7
beer,7
power,7
think,7
uncle,7
set,7
tide,7
buck,7
army,6
earth,6
machine,6
sick,6
cup,6
skin,6
record,6
sun,6
information,6
husband,6
light,6
wood,6
cigarette,6
wing,6
police,6
pocket,6
station,6
front,6
view,6
stove,6
hurt,6
rose,6
farm,6
horn,6
camera,6
wire,6
cab,6
star,6
future,6
train,6
tax,6
care,6
turn,6
course,6
case,6
trick,6
whole,6
fat,6
kweiyang,6
glass,6
college,6
practice,6
fen,6
outa,6
japanese,6
p.-a,6
captain,6
tooth,6
end,6
bull,6
leg,5
meal,5
love,5
window,5
roll,5
sir,5
crowd,5
stake,5
chaves,5
faith,5
exam,5
loan,5
chicken,5
stick,5
side,5
spot,5
date,5
mister,5
cotton,5
baby,5
meat,5
guy,5
club,5
mo,5
lady,5
finger,5
habit,5
dress,5
daylight,5
mama,5
michaelson,5
handkerchief,5
rifle,5
guard,5
terrace,5
ticket,5
reputation,5
shoe,5
wind,5
