lemma,count
hand,13
"",11
drink,6
help,4
smile,4
joint,4
platter,3
finlay,3
choice,3
chance,3
money,3
round,3
tea,3
part,3
wine,3
job,3
crumb,2
life,2
passage,2
toast,2
insight,2
beef,2
woman,2
home,2
explanation,2
support,2
opinion,2
gift,2
advice,2
suggestion,2
thing,2
group,2
view,2
saver,1
rate,1
stop,1
reward,1
cleis,1
hair,1
forgiveness,1
cockpit,1
demon,1
interpretation,1
loan,1
vito,1
ile,1
bus,1
pillow,1
space,1
applause,1
form,1
couple,1
inc,1
back,1
kind,1
death,1
flask,1
comment,1
option,1
replacement,1
strip,1
law-firm,1
medallion,1
coat,1
theory,1
claim,1
insurance,1
promise,1
stand,1
section,1
mortal,1
bed,1
conversation,1
glass,1
judge,1
flyer,1
grin,1
street,1
orange,1
fire,1
sign,1
attorney,1
companionship,1
sir,1
side,1
glint,1
prayer,1
auction,1
cash,1
tide,1
confidence,1
haven,1
cup,1
dumpling,1
arthritis,1
objection,1
combat,1
resistance,1
larosa,1
contract,1
pearl,1
quay,1
soil,1
--,1
series,1
moon,1
exhibition,1
period,1
answer,1
father,1
sentence,1
honour,1
assistance,1
concubine,1
result,1
soup,1
defense,1
echo,1
opera,1
assistant,1
methe,1
center,1
revelry,1
shit,1
trace,1
fork,1
beer,1
entree,1
commercial,1
piano,1
study,1
atthis,1
trade,1
minister,1
hearty,1
salad,1
booze,1
butter,1
district,1
term,1
commendation,1
return,1
p.-a,1
banker,1
jame,1
appetizer,1
pickle,1
order,1
bottle,1
fee,1
sympathy,1
guy,1
comfort,1
firin,1
dismemberment,1
cody,1
sun-baked,1
whiff,1
daughter,1
sacrifice,1
dime,1
peddler,1
sell,1
operation,1
lobster,1
willie,1
stationery,1
way,1
altar,1
lockwood,1
mignon,1
heel,1
willowbark,1
whiskey,1
anyways,1
entrylevel,1
bit,1
resource,1
prather,1
seat,1
arm,1
hit,1
angelique,1
condolence,1
shelter,1
insult,1
punishment,1
