lemma,count
"",20
bag,12
missile,10
back,10
load,9
tray,8
fuel,7
water,7
suitcase,7
way,6
gun,5
supply,5
basket,5
baby,5
tank,5
metal,5
weight,5
weapon,5
box,5
people,4
food,4
rifle,4
man,4
radio,4
--,4
head,4
pack,4
paper,3
human,3
air,3
ice,3
saddlebag,3
woman,3
war,3
pan,3
plate,3
life,3
cake,3
knife,3
net,3
sack,3
arm,3
coffee,3
cup,3
ship,2
case,2
mine,2
ramirez,2
image,2
parcel,2
gift,2
message,2
briefcase,2
umbrella,2
market,2
door,2
account,2
dominique,2
gear,2
pound,2
can,2
gas,2
hand,2
part,2
baking,2
oil,2
river,2
ferry,2
shore,2
battle,2
word,2
grain,2
equipment,2
antiship,2
pistol,2
knapsack,2
attack,2
wall,2
sheet,2
strand,2
mym,2
leather,2
soldier,2
machine,2
warhead,2
sidearm,2
sonobuoys,2
hut,2
snow,2
luggage,2
foot,2
gene,2
voice,2
thing,2
snake,2
fruit,2
order,2
camera,2
threat,2
parole,2
flag,2
death,2
story,2
plastic,2
drink,2
bottle,2
pail,2
conversation,2
pipe,2
trailer,2
bible,2
cut-out,2
glass,2
adult,1
engagement,1
boss,1
home,1
oxygen,1
scuttle,1
dressing,1
danang,1
stubble,1
future,1
fistful,1
unit,1
ravioli,1
scout,1
kit,1
room,1
safety,1
reactor,1
clapper,1
crate,1
clipboard,1
feedstock,1
service,1
guy,1
son,1
penalty,1
dirk,1
armload,1
apartment,1
slope,1
money,1
whitewater,1
shoulder,1
stagehand,1
belongings,1
boot,1
mop,1
miner,1
doll,1
businessman,1
bundle,1
spiel,1
belt,1
ile,1
tv,1
terrace,1
battery,1
fact,1
cruise,1
ball,1
cassette,1
public,1
materiel,1
coat,1
stanchion,1
occasion,1
polio,1
language,1
hat,1
street,1
seaman,1
farm,1
chamber,1
parachute,1
deer,1
ache,1
run,1
overland,1
french,1
porthole,1
courtroom,1
log,1
girlfriend,1
benefit,1
capital,1
sum,1
cloak,1
fixation,1
face,1
crock,1
letter,1
latitude,1
flight,1
pass,1
lid,1
secret,1
precision,1
bjornsen,1
schoolbook,1
view,1
energy,1
chock,1
avalanche,1
skate,1
culture,1
tea,1
edge,1
fuselage,1
backpack,1
rose,1
key,1
pastry,1
credentials,1
code,1
wire,1
nature,1
traveler,1
branch,1
ortwo,1
rangy,1
vendetta,1
trip,1
electron,1
rope,1
eccentricity,1
stalk,1
whirlpool,1
excerpt,1
air-to-air,1
pox,1
hangar,1
veloso,1
tooth,1
half,1
consortium,1
cholera,1
bouquet,1
photo,1
nisei,1
giggle,1
other,1
sword,1
registry,1
anger,1
approach,1
jacket,1
liquid,1
sentry,1
dinner,1
seahawk,1
folder,1
dog,1
habit,1
hip,1
spice,1
obsession,1
nursery,1
hair,1
infection,1
strain,1
village,1
reproduction,1
bicker,1
stretcher,1
pair,1
hack,1
schop,1
claymore,1
placard,1
concentration,1
cloth,1
certificate,1
germ,1
corpse,1
hollow,1
laser,1
tent,1
chain,1
wind,1
handbag,1
bomb,1
breakfast,1
iza,1
shotgun,1
lighter,1
square,1
basketball,1
shoe,1
colonist,1
stick,1
cut,1
wicker,1
sea,1
crew,1
busboy,1
quotation,1
material,1
iron,1
.38-caliber,1
profit,1
father,1
railroad,1
sound,1
significance,1
venom,1
legislature,1
fishing,1
radioactivity,1
mattress,1
light,1
beer,1
scheme,1
linen,1
religion,1
colony,1
dignity,1
power,1
centauri,1
recorder,1
chopper,1
ico,1
fusion,1
odor,1
duffle,1
walk,1
ax,1
archway,1
clover,1
dryer,1
stigma,1
assault,1
identification,1
cattle,1
envelope,1
cable,1
thread,1
plant,1
fat,1
counter,1
tame,1
consumption,1
gym,1
staff,1
crime,1
seed,1
merry-go-round,1
corner,1
spiraling,1
courtship,1
grant,1
cardboard,1
dna,1
infirmary,1
decanter,1
tension,1
tool,1
corsage,1
lunch,1
cement,1
kitchen,1
superiority,1
low,1
surface,1
trash,1
perk,1
kind,1
detonator,1
roller,1
ammo,1
animal,1
scanner,1
folding,1
meal,1
puzzle,1
russian,1
cart,1
feedstocks,1
red,1
leatherette,1
combat,1
chart,1
bunch,1
dark,1
army,1
fourteen-pound,1
measure,1
tune,1
adventure,1
cell,1
music,1
daughter,1
stool,1
courthouse,1
headline,1
field,1
car,1
thonolan,1
gourd,1
chair,1
thermals,1
overcoat,1
detonation,1
stack,1
charge,1
stair,1
lumber,1
rock,1
areaway,1
airplane,1
girl,1
troop,1
direction,1
lady,1
mom,1
canyon,1
ligeia,1
right,1
teapot,1
table,1
sponge,1
lime,1
cord,1
pollen,1
elbowroom,1
hijack,1
cub,1
clothes,1
length,1
taste,1
responsibility,1
dry,1
leaf,1
panda,1
fascination,1
mud,1
bucket,1
mountain,1
squall,1
bamboo,1
sonar,1
guarantee,1
tube,1
spark,1
meter,1
bread,1
plan,1
variation,1
vote,1
model,1
sign,1
platter,1
cargo,1
deck,1
shack,1
armament,1
garbage,1
surface-to-surface,1
bank,1
gold,1
beat-up,1
fight,1
blain,1
snap-brim,1
moon,1
videotape,1
tin,1
azadeh,1
news,1
dream,1
building,1
scream,1
dishpan,1
surgery,1
walnut,1
orchid,1
pitcher,1
kettle,1
lanyard,1
trace,1
burden,1
vegetable,1
sidewinder,1
clarity,1
heat-seeking,1
complication,1
defender,1
blow,1
brandy,1
tape,1
pocket,1
melon,1
danger,1
radar,1
laundry,1
cutout,1
halberd,1
marine,1
brief,1
restroom,1
