lemma,count
hand,27
money,19
work,18
effect,15
foot,13
place,11
end,11
man,11
practice,11
hat,10
stop,10
thing,10
building,10
head,9
"",9
fight,9
name,9
pocket,8
boy,8
way,8
office,7
business,7
finger,7
show,7
test,7
stock,6
deal,6
box,6
call,6
government,6
jail,6
store,6
margin,5
woman,5
position,5
people,5
mind,5
appearance,5
card,5
face,5
question,5
basis,5
power,5
chart,5
operation,5
sort,5
order,5
window,5
back,5
arm,5
war,5
life,4
total,4
force,4
glass,4
faith,4
use,4
house,4
table,4
value,4
sea,4
picture,4
blame,4
responsibility,4
case,4
bed,4
principle,4
chin,4
pressure,4
print,3
shirt,3
wire,3
trust,3
idea,3
plea,3
air,3
cause,3
door,3
prison,3
obstacle,3
child,3
sound,3
matter,3
bank,3
home,3
book,3
relief,3
exhibition,3
holder,3
city,3
trial,3
hero,3
paper,3
play,3
part,3
circulation,3
indenture,3
record,3
situation,3
number,3
conviction,3
phase,3
candidate,3
scheme,3
jeopardy,3
state,3
fear,3
--,3
heroine,3
plate,3
weight,3
tariff,3
burden,3
program,3
labor,3
thought,3
mouth,3
ear,3
wall,3
newspaper,3
clothes,3
word,3
pace,2
command,2
daughter,2
bath,2
lady,2
field,2
stand,2
congress,2
bugle,2
finish,2
constitution,2
unemployment,2
story,2
strength,2
worker,2
action,2
girl,2
party,2
boat,2
fund,2
speed,2
argument,2
trouser,2
map,2
female,2
shoe,2
plant,2
floor,2
level,2
concern,2
vote,2
provision,2
italian,2
republican,2
task,2
temple,2
lot,2
performance,2
corner,2
dog,2
nerve,2
job,2
letter,2
mortgage,2
mission,2
project,2
motor,2
period,2
sweater,2
cube,2
father,2
right,2
marriage,2
department,2
hook,2
canvas,2
top,2
competition,2
rush,2
pro-gram,2
body,2
german,2
nickel,2
gear,2
bee,2
conference,2
stamp,2
prohibition,2
list,2
price,2
public,2
edge,2
statement,2
claim,2
policy,2
remedy,2
sign,2
death,2
pay,2
fatherland,2
world,2
cross,2
school,2
smoking,2
candy,2
eye,2
song,2
green,2
knowledge,2
general,2
slot,2
saddle,2
clause,2
fair,2
personality,2
drill,2
debt,2
brake,2
instrument,2
honor,2
system,2
lip,2
investment,2
point,2
loft,2
other,2
tent,1
reach,1
notion,1
economy,1
millionaire,1
dialect,1
section,1
law,1
shotgun,1
message,1
currency,1
arab,1
stocking,1
darkness,1
underthings,1
factory,1
meat,1
tartar,1
institution,1
heat,1
hitch,1
pane,1
shelf,1
lapel,1
cut,1
bonus,1
allowance,1
english,1
sun,1
be,1
emotion,1
