lemma,count
resolution,16
"",15
sacrifice,11
evidence,8
sale,8
sin,7
mercy,7
prayer,7
salutation,6
congratulation,5
tribute,4
god,4
proof,4
sinner,4
remark,4
pardon,3
behalf,3
people,3
paper,3
general,3
atonement,3
reward,3
welcome,3
declaration,3
view,3
gospel,3
life,3
moderator,3
hand,3
charter,2
stock,2
committee,2
live,2
extract,2
thanks,2
service,2
road,2
blood,2
company,2
attack,2
gratitude,2
part,2
inducement,2
example,2
name,2
invitation,2
root,2
money,2
assistance,2
ship,2
subject,2
man,2
hearty,2
constitution,2
assembly,2
advice,2
acceptance,2
observation,2
act,2
body,2
accommodation,2
preamble,2
testimony,2
court,2
picture,2
remuneration,2
price,2
praise,2
mean,2
/z/,2
warrant,2
deed,1
volunteer,1
record,1
wealth,1
prince,1
apology,1
speech,1
exercise,1
material,1
council,1
father,1
result,1
omission,1
expression,1
lamb,1
sovereign,1
variety,1
expedition,1
voice,1
access,1
feast,1
blow,1
page,1
colony,1
study,1
note,1
repentance,1
grace,1
trade,1
official,1
employment,1
influence,1
admiration,1
present,1
self-love,1
food,1
compromise,1
sou,1
affection,1
reference,1
house,1
return,1
governor,1
church,1
formation,1
circumstance,1
payment,1
document,1
heaven,1
consul,1
gentleman,1
thanksgiving,1
difficulty,1
supply,1
shade,1
discovery,1
fool,1
foreigner,1
madness,1
bounty,1
want,1
homage,1
importunity,1
providence,1
tribe,1
advantage,1
plant,1
class,1
profusion,1
possessor,1
suggestion,1
indignity,1
senate,1
whole,1
banquet,1
amende,1
joy,1
meeting,1
salvation,1
friendship,1
greeting,1
issue,1
cheer,1
luggage,1
correspondence,1
wine,1
majesty,1
guaranty,1
marks,1
fact,1
course,1
capitalist,1
public,1
reconciliation,1
promise,1
submission,1
reply,1
offer,1
inexperience,1
trifle,1
passage,1
convent,1
specimen,1
crossexamination,1
address,1
pauper,1
question,1
respect,1
work,1
peace,1
benefit,1
condition,1
choice,1
safe,1
resistance,1
species,1
self-governed,1
honour,1
assurance,1
honor,1
problem,1
moisture,1
figure,1
union,1
opportunity,1
representative,1
list,1
arrangement,1
reparation,1
electioneering,1
promenade,1
admission,1
truth,1
toast,1
curiosity,1
duty,1
department,1
misery,1
property,1
lord,1
account,1
undertaking,1
discount,1
petitioner,1
complex,1
ine,1
grasp,1
value,1
premium,1
portion,1
compensation,1
confessor,1
offense,1
door,1
sheep,1
scorn,1
arrival,1
freedom,1
editor,1
proposition,1
wish,1
presbytery,1
station,1
lady,1
inventor,1
favour,1
worship,1
other,1
defect,1
table,1
right,1
faith,1
seat,1
liberty,1
plate,1
arm,1
sight,1
dispense,1
synod,1
fruit,1
ticket,1
city,1
industry,1
contrast,1
swine,1
world,1
effect,1
obstruction,1
inspection,1
ordain,1
will,1
copy,1
parish,1
stranger,1
form,1
creditor,1
merit,1
death,1
comment,1
command,1
mind,1
country,1
plan,1
incentive,1
bed,1
situation,1
judge,1
tliis,1
