lemma,count
"",174
thing,78
money,64
way,56
foot,53
right,53
man,49
job,45
idea,40
work,37
chance,36
hold,35
bed,34
house,33
back,32
horse,30
place,30
home,26
hand,26
mind,25
chair,24
business,24
kick,23
room,23
boat,22
p.-a,22
kind,22
hell,22
nerve,21
sense,20
case,20
trouble,20
lot,20
car,20
girl,20
paper,19
door,18
dinner,18
notion,17
water,17
boy,17
father,16
look,16
breakfast,16
head,15
jimmie,15
town,15
wife,15
letter,15
coat,14
friend,14
couple,14
news,14
doctor,14
drink,14
hat,14
break,14
people,14
clothes,14
gun,13
sleep,13
order,13
mother,13
word,13
world,13
stuff,12
eye,12
woman,12
line,12
phone,12
point,12
stay,12
sore,12
name,11
knee,11
picture,11
red,11
brain,11
fact,11
shot,10
office,10
life,10
luck,10
wind,10
country,10
message,10
bit,10
habit,10
breath,10
feel,9
sort,9
apartment,9
call,9
side,9
courage,9
kid,9
cigarette,9
fellow,9
talk,9
supper,9
taxi,9
story,9
dark,9
wagon,9
book,8
suit,8
care,8
crowd,8
fire,8
tooth,8
move,8
number,8
face,8
information,8
better,8
think,8
food,8
hair,8
box,8
telephone,7
ticket,7
costigan,7
end,7
rest,7
dress,7
run,7
mess,7
land,7
religion,7
saddle,7
part,7
table,7
shop,7
leave,7
pocket,7
help,7
divorce,7
light,7
train,7
window,7
argument,7
buck,7
field,6
front,6
price,6
tough,6
garden,6
gin,6
seat,6
pipe,6
view,6
plan,6
start,6
good,6
cap,6
notice,6
knife,6
valentine,6
heart,6
finger,6
date,6
police,6
hurt,6
ear,6
court,6
lawyer,6
control,6
theater,6
pearl,6
leg,6
judge,6
blood,6
credit,6
top,6
voice,6
surprise,6
harness,5
bug,5
attorney,5
beppo,5
oil,5
murder,5
wrap,5
rain,5
son,5
bottom,5
answer,5
shoe,5
mule,5
church,5
team,5
mare,5
piece,5
lead,5
laundry,5
piano,5
sick,5
heat,5
sight,5
bull,5
spirit,5
cut,5
walk,5
brother,5
fat,5
air,5
mate,5
meal,5
gut,5
bottle,5
love,5
earth,5
sleeve,5
heem,5
fight,5
pop,5
drake,5
war,5
hang,5
bank,5
plenty,5
fear,5
subject,5
corner,5
hook,5
hospital,4
wait,4
throat,4
whole,4
question,4
