lemma,count
letter,13
man,12
way,9
sign,8
kindness,8
face,7
love,6
world,6
"",6
mercy,6
thing,5
worthy,4
reason,4
ball,3
apartment,3
word,3
head,3
disposition,3
lady,3
place,3
feeling,3
evil,3
extent,3
proof,3
girl,3
spirit,3
zeal,3
light,3
tooth,3
deep,3
hand,3
paper,3
resistance,3
room,3
symptom,3
emotion,3
greatness,3
pride,3
change,2
other,2
sword,2
set,2
perfection,2
front,2
soldier,2
virtue,2
occasion,2
affection,2
piece,2
house,2
walk,2
blessing,2
breeding,2
sensibility,2
soul,2
secret,2
impropriety,2
savage,2
temper,2
honesty,2
contrary,2
fear,2
necessity,2
stranger,2
agitation,2
cause,2
wisdom,2
enemy,2
gratitude,2
subject,2
character,2
leave,2
feel,2
chamber,2
sun,2
nature,2
respect,2
mischief,2
countenance,2
part,2
compassion,2
interest,2
sorrow,2
water,2
work,2
impression,2
dress,2
tyrant,2
skill,2
book,2
heart,2
circumstance,1
countryman,1
hang,1
sale,1
heaven,1
fervour,1
gentleman,1
manhood,1
favor,1
mean,1
wrist,1
disapprobation,1
generosity,1
steel,1
kingdom,1
cruelty,1
son,1
ivory,1
purse,1
advantage,1
civility,1
waxwork,1
rigour,1
no,1
slope,1
wampum,1
family,1
intention,1
force,1
air,1
importance,1
punishment,1
sloth,1
distinctness,1
shadow,1
sensation,1
whole,1
color,1
pastime,1
rate,1
joy,1
boor,1
scene,1
moral,1
indian,1
bridegroom,1
prophet,1
bone,1
diligence,1
pity,1
concealment,1
wear,1
library,1
march,1
speck,1
terror,1
surface,1
depth,1
vengeance,1
chapter,1
genius,1
kind,1
surprise,1
sail,1
thought,1
coat,1
wolf,1
language,1
hospitality,1
error,1
people,1
smile,1
weakness,1
art,1
metal,1
decoration,1
indolence,1
fall,1
specimen,1
gem,1
grave,1
mask,1
prosperity,1
capt,1
land,1
side,1
javelin,1
jerkin,1
configuration,1
prodigality,1
confidence,1
look,1
french,1
gash,1
fortress,1
prize,1
vice,1
spite,1
inclination,1
peace,1
archangel,1
lustre,1
humility,1
owner,1
husband,1
nothing,1
pearl,1
business,1
depravity,1
cloud,1
chambers,1
answer,1
period,1
sense,1
wife,1
assistance,1
conclusion,1
lowness,1
top,1
crowd,1
ground,1
figure,1
sincerity,1
gluttony,1
union,1
shyness,1
coldness,1
vision,1
carcase,1
wretchedness,1
mother,1
muscle,1
cap,1
dear,1
billet,1
moment,1
truth,1
tomahawk,1
colden,1
affair,1
traveler,1
dwell,1
aspect,1
plank,1
abyss,1
guest,1
disinterestedness,1
evidence,1
wave,1
cabinet,1
child,1
dismay,1
confusion,1
doorway,1
southey,1
rashness,1
hate,1
resolution,1
costume,1
colour,1
faith,1
path,1
liberty,1
arm,1
brother,1
diffidence,1
delicacy,1
ornament,1
brave,1
permit,1
forbearance,1
passport,1
handkerchief,1
festivity,1
sister,1
worth,1
goodman,1
intensity,1
bride,1
bow,1
patent,1
emblem,1
pair,1
firmness,1
person,1
esteem,1
wind,1
command,1
rebuke,1
mortal,1
law,1
scatter,1
dislike,1
strength,1
root,1
war,1
authority,1
use,1
wealth,1
be,1
flower,1
degree,1
material,1
amendment,1
search,1
midst,1
bust,1
devotion,1
attachment,1
advocate,1
father,1
marriage,1
handful,1
fiend,1
object,1
defeat,1
fitter,1
wound,1
smoke,1
heathen,1
dunce,1
ear-ring,1
military,1
proportion,1
alienation,1
rebel,1
spendthrift,1
unpitying,1
descries,1
power,1
veneration,1
band,1
uncle,1
litle,1
infidel,1
humour,1
whip,1
faint,1
foam,1
perspective,1
measure,1
action,1
pith,1
desire,1
intellect,1
drunkenness,1
earth,1
field,1
justice,1
twin,1
novelty,1
wake,1
propriety,1
devotedness,1
story,1
gain,1
familiarity,1
courage,1
miniature,1
sachem,1
president,1
wretch,1
injury,1
well-formed,1
dive,1
fulfilment,1
favour,1
impatience,1
right,1
foible,1
state,1
gallery,1
quarter,1
woman,1
insult,1
glory,1
cover,1
politeness,1
signors,1
ignorance,1
parade,1
humanity,1
form,1
spleen,1
warrant,1
calm,1
mind,1
lenity,1
vote,1
judge,1
profligate,1
victor,1
nose,1
deed,1
improvement,1
eagle,1
epistle,1
lead,1
reluctance,1
vanity,1
perseverance,1
fortification,1
bless,1
circular,1
end,1
index,1
case,1
hostility,1
sort,1
score,1
fault,1
realm,1
flow,1
youth,1
salt,1
blow,1
struggle,1
page,1
bill,1
foreboding,1
to-do,1
eat,1
dagger,1
seam,1
learning,1
woodland,1
wood,1
lake,1
fence,1
tenant,1
taylors,1
orr,1
