lemma,count
hand,150
arm,74
back,30
head,26
foot,20
mouth,19
"",19
bed,17
pocket,16
table,15
coat,15
shoulder,15
end,15
finger,14
hat,13
glass,13
way,13
face,13
money,11
question,11
clothes,11
place,11
work,11
word,10
paper,10
bottle,9
people,9
life,8
water,8
light,8
thing,8
eye,8
ear,8
book,7
boy,7
death,7
name,7
knee,7
jacket,7
jail,7
shelf,7
mind,6
guard,6
shoe,6
nose,6
stop,6
lip,6
chest,6
headband,6
leg,5
cap,5
room,5
mother,5
ground,5
chain,5
glove,5
dress,5
suitcase,5
elbow,5
floor,5
desk,5
girl,5
make-up,5
man,5
box,4
lipstick,4
air,4
ship,4
bag,4
woman,4
drawer,4
bundle,4
house,4
coin,4
ring,4
nickel,4
telephone,4
picture,4
knife,4
hair,4
order,4
heart,4
cigarette,4
palm,4
candle,4
hole,4
show,4
prison,4
p.-a,4
suit,4
lock,4
handkerchief,4
pressure,4
child,3
card,3
plane,3
pair,3
sign,3
rubber,3
part,3
flag,3
doll,3
breast,3
oboe,3
robot,3
appearance,3
lap,3
machine,3
test,3
list,3
neck,3
weight,3
college,3
baby,3
coffee,3
paw,3
quarter,3
right,3
cover,3
plate,3
piece,3
act,3
waist,3
bar,3
uniform,3
bookshelf,3
bank,3
cotton,3
powder,3
cheek,3
brake,3
cloak,3
fire,3
call,3
cage,3
change,3
gun,3
rifle,3
car,3
think,3
receiver,3
carton,2
cab,2
dog,2
trust,2
juke,2
stall,2
taboret,2
ease,2
aleck,2
sugar,2
saddle,2
apron,2
stool,2
weapon,2
fear,2
sack,2
sofa,2
imitation,2
stuff,2
cloth,2
peanut,2
pipe,2
gas,2
mouthpiece,2
bedroom,2
hex,2
god,2
satchel,2
mist,2
government,2
matter,2
teacup,2
action,2
pencil,2
jewel,2
musician,2
stage,2
robe,2
seat,2
bottom,2
temple,2
food,2
bedside,2
shoot,2
application,2
membership,2
letter,2
clay,2
front,2
shotgun,2
jeopardy,2
counter,2
sheet,2
bench,2
closet,2
deal,2
tip,2
page,2
boil,2
victrola,2
argument,2
oven,2
record,2
symbol,2
position,2
use,2
tool,2
copy,2
folder,2
burst,2
key,2
case,2
shirt,2
belt,2
building,2
couple,2
kitchen,2
forehead,2
pen,2
flower,2
duck,2
market,2
derby,2
tube,2
kind,2
pack,2
spectacle,2
briefcase,2
nightgown,2
cup,2
--,2
blanket,2
manner,2
ice,2
number,2
smile,2
venier,2
curse,2
collar,2
mike,2
baggage,2
writing,2
fist,2
door,2
sill,2
side,2
friend,2
sword,2
point,2
faith,2
drink,2
cushion,2
general,2
pan,2
dinner,2
fork,2
fact,2
condition,2
butt,2
voice,2
mug,1
killing,1
slipper,1
tailcoat,1
entrance,1
ruin,1
keyhole,1
bifocals,1
power,1
diet,1
blame,1
wall,1
set,1
thorn,1
microphone,1
monkey,1
attic,1
spanish,1
drainage,1
shoal,1
rice,1
bitch,1
pain,1
medicine,1
whip,1
talk,1
fireplace,1
term,1
training,1
saving,1
greenhouse,1
perspective,1
shape,1
medal,1
veto,1
jump,1
pole,1
region,1
gentleman,1
shot,1
supply,1
relief,1
king,1
camera,1
madness,1
chasin,1
deposit,1
trial,1
requisition,1
fat,1
ankle,1
chip,1
beast,1
pretzel,1
m'head,1
clothing,1
ghetto,1
brass,1
plain,1
partner,1
star,1
throat,1
failure,1
olympus,1
cardboard,1
hawk,1
motor,1
indian,1
moral,1
trail,1
pull,1
splinter,1
locker,1
canter,1
doc,1
needle,1
phone,1
assignment,1
half-timbering,1
lunch,1
pillow,1
swoop,1
trigger,1
space,1
canvas,1
interest,1
trash,1
cast,1
control,1
nonsense,1
gear,1
thought,1
final,1
youngster,1
scale,1
drawback,1
metal,1
